regionID,solarSystemID,solarSystemName,x,y,z,security,,,
10000039,30003127,R-FM0G,-78.7,6.84,-414.00,-0.154521,,,
10000014,30001174,L7XS-5,-61.1,15.5,-179.00,-0.154588,,,
10000023,30001965,2D-0SO,-202,97,240.00,-0.154628,,,
10000058,30004621,WY-9LL,-453,30.3,-32.20,-0.154704,,,
10000003,30000211,B-588R,-70.9,102,156.00,-0.15477,,,
10000009,30000750,XQP-9C,165,-10.2,-131.00,-0.155019,,,
10000058,30004632,38IA-E,-455,52,-32.70,-0.155028,,,
10000027,30002301,G-QTSD,135,49.2,7.64,-0.155415,,,
10000003,30000275,XSQ-TF,-38.2,96.7,151.00,-0.155434,,,
10000006,30000543,0TYR-T,139,3.47,-143.00,-0.155502,,,
10000061,30004844,TY2X-C,41.5,-2.78,-296.00,-0.155575,,,
10000003,30000297,6Y-WRK,-20.9,81.1,174.00,-0.15566,,,
10000005,30000503,E-ACV6,84.2,-49.9,-214.00,-0.15587,,,
10000015,30001320,RQ9-OZ,-100,122,338.00,-0.155892,,,
10000031,30002587,AFJ-NB,-50.5,13.3,-321.00,-0.156039,,,
10000011,30000932,W-RFUO,40.3,39.1,-76.70,-0.15608,,,
10000003,30000281,H-EY0P,-23.6,66.5,152.00,-0.156086,,,
10000041,30003286,PC9-AY,-276,7.16,43.60,-0.156372,,,
10000022,30001897,W-VXL9,-179,46.7,-315.00,-0.15655,,,
10000013,30001095,W5-205,177,83.7,43.00,-0.156643,,,
10000009,30000761,M4-GJ6,145,-1.71,-142.00,-0.156921,,,
10000003,30000213,G-LOIT,-64.9,105,160.00,-0.157009,,,
10000034,30002835,SY-0AM,145,72.3,53.30,-0.157152,,,
10000057,30004515,JKJ-VJ,-389,33.3,76.50,-0.157175,,,
10000041,30003280,6-CZ49,-275,19.9,51.80,-0.157213,,,
10000013,30001142,RWML-A,161,88,88.60,-0.157314,,,
10000023,30001976,BDV3-T,-248,112,228.00,-0.157582,,,
10000008,30000689,I-1B7X,22,-26.2,-168.00,-0.157696,,,
10000015,30001304,Z0-TJW,-134,108,332.00,-0.157719,,,
10000050,30003961,9-HM04,-302,49.8,-230.00,-0.157788,,,
10000013,30001141,7T-0QS,165,87.5,85.60,-0.157807,,,
10000061,30004866,NR8S-Y,89.4,-19.2,-331.00,-0.157816,,,
10000058,30004630,LIWW-P,-460,55,-34.10,-0.158183,,,
10000003,30000269,KX-2UI,-53.1,120,166.00,-0.158274,,,
10000066,30005144,QHY-RU,210,37,106.00,-0.158835,,,
10000010,30000857,0-YMBJ,-171,108,235.00,-0.158999,,,
10000010,30000878,U-W3WS,-158,131,236.00,-0.159317,,,
10000003,30000277,IR-DYY,-35.8,106,145.00,-0.159339,,,
10000055,30004389,Q-4DEC,-162,87.9,435.00,-0.159358,,,
10000012,30001005,OSY-UD,47,-22.8,-162.00,-0.159361,,,
10000003,30000285,IT-YAU,-9.28,51.1,141.00,-0.15946,,,
10000003,30000318,9-GBPD,17.9,89.3,156.00,-0.159623,,,
10000023,30001970,EL8-4Q,-222,124,239.00,-0.159827,,,
10000009,30000758,I3CR-F,150,-3.34,-142.00,-0.159831,,,
10000012,30001009,0SHT-A,18.2,-6.28,-166.00,-0.159882,,,
10000031,30002606,NUG-OF,-41.4,17.9,-361.00,-0.159909,,,
10000041,30003297,1-NKVT,-279,26.8,53.40,-0.160034,,,
10000015,30001261,Y-W1Q3,-162,116,247.00,-0.16016,,,
10000041,30003281,EZA-FM,-278,18.8,49.10,-0.160266,,,
10000023,30001963,KQK1-2,-186,105,233.00,-0.160657,,,
10000056,30004420,BLC-X0,19.1,-10.6,-362.00,-0.160817,,,
10000015,30001299,D-SKWC,-188,114,289.00,-0.161061,,,
10000047,30003744,X-4WZD,-132,44.1,-182.00,-0.161088,,,
10000023,30002012,B8EN-S,-233,87.7,228.00,-0.161461,,,
10000008,30000686,HQ-Q1Q,12.7,-19.4,-154.00,-0.161667,,,
10000021,30001803,YC-ANK,258,-28.5,19.60,-0.161947,,,
10000015,30001300,4RX-EE,-139,109,309.00,-0.162184,,,
10000040,30003194,V0-H4L,230,79.9,113.00,-0.162208,,,
10000008,30000696,NSBE-L,33.8,32,-184.00,-0.162235,,,
10000056,30004425,Z-PNIA,12.1,-2.81,-353.00,-0.162351,,,
10000015,30001301,V3X-L8,-140,106,312.00,-0.162483,,,
10000012,30001002,G-G78S,47.7,-20.2,-160.00,-0.162519,,,
10000039,30003149,02V-BK,-67.1,-18.2,-450.00,-0.162902,,,
10000055,30004331,X4UV-Z,-110,88.8,401.00,-0.163409,,,
10000015,30001288,SS-GED,-141,107,304.00,-0.163631,,,
10000031,30002588,H-64KI,-48.5,10.5,-330.00,-0.163762,,,
10000039,30003126,F-UVBV,-78.8,3.52,-419.00,-0.164002,,,
10000013,30001066,13-49W,173,77.4,67.30,-0.164077,,,
10000056,30004448,QK-CDG,19.6,-12.4,-374.00,-0.164175,,,
10000041,30003310,5-75MB,-294,13,48.20,-0.164185,,,
10000029,30002494,TZL-WT,-42.3,61.1,112.00,-0.164365,,,
10000063,30004939,CW9-1Y,-407,94.9,-385.00,-0.164839,,,
10000061,30004840,X-1QGA,38.4,-3.09,-293.00,-0.164975,,,
10000041,30003329,31-MLU,-317,24.3,97.30,-0.165359,,,
10000055,30004310,UQ9-3C,-127,94.4,355.00,-0.165458,,,
10000017,30001451,JGDF-B,8.85,57.8,202.00,-0.165761,,,
10000066,30005141,SR-10Z,213,33.8,102.00,-0.165802,,,
10000003,30000299,5T-KM3,-18.7,81.9,180.00,-0.165974,,,
10000022,30001953,LGL-SD,-208,96,-275.00,-0.16599,,,
10000015,30001267,N-Q5PW,-159,110,258.00,-0.166216,,,
10000050,30003945,7V-KHW,-318,54.1,-183.00,-0.166345,,,
10000058,30004637,J-RQMF,-477,28.3,-52.20,-0.166605,,,
10000006,30000544,GM-50Y,131,-1.16,-156.00,-0.166767,,,
10000029,30002429,WH-2EZ,-36.8,60,123.00,-0.166802,,,
10000014,30001171,F4R2-Q,-57.9,20.5,-185.00,-0.16685,,,
10000061,30004851,BB-EKF,68.1,-6.67,-293.00,-0.167449,,,
10000015,30001337,LHJ-2G,-138,129,357.00,-0.167453,,,
10000031,30002607,L6BY-P,-44.5,17.3,-366.00,-0.167574,,,
10000041,30003309,VV-VCR,-291,19.6,46.90,-0.167874,,,
10000047,30003758,K1I1-J,-123,40.7,-164.00,-0.167956,,,
10000014,30001201,4M-HGL,-83.3,4.86,-243.00,-0.168031,,,
10000053,30004199,O-F4SN,297,43.1,219.00,-0.168933,,,
10000003,30000286,1VK-6B,-0.864,51.4,137.00,-0.169139,,,
10000014,30001199,3-OKDA,-81.1,9.07,-246.00,-0.16915,,,
10000005,30000500,F9O-U9,71.3,-41.3,-206.00,-0.169433,,,
10000010,30000858,UMI-KK,-165,108,238.00,-0.169479,,,
10000034,30002822,XTJ-5Q,147,30.9,114.00,-0.169583,,,
10000009,30000754,F39H-1,181,-8.83,-145.00,-0.169613,,,
10000008,30000707,03-OR2,77.6,-6.19,-97.80,-0.169684,,,
10000058,30004558,A8-XBW,-421,50.4,21.90,-0.169746,,,
10000035,30002892,AD-CBT,-201,118,262.00,-0.169815,,,
10000022,30001948,JVJ2-N,-198,96.7,-277.00,-0.169824,,,
10000022,30001846,Y1-UQ2,-119,45.3,-252.00,-0.17008,,,
10000006,30000540,L-FM3P,135,-1.29,-149.00,-0.170869,,,
10000056,30004419,3L-Y9M,13.4,-6.5,-359.00,-0.170893,,,
10000003,30000296,ZLZ-1Z,-16.8,80.6,168.00,-0.171072,,,
10000057,30004533,NP6-38,-381,28.5,113.00,-0.17117,,,
10000025,30002109,Y19P-1,5.34,9.75,-227.00,-0.171218,,,
10000013,30001134,6A-FUY,194,70.9,111.00,-0.171233,,,
10000003,30000276,H-1EOH,-40.9,99.7,145.00,-0.171275,,,
10000009,30000746,WF4C-8,153,-16,-124.00,-0.171277,,,
10000029,30002484,8-KZXQ,5.02,97.4,104.00,-0.171293,,,
10000066,30005143,TAL1-3,210,42.8,101.00,-0.171495,,,
10000055,30004315,VL3I-M,-122,92.9,357.00,-0.171512,,,
10000018,30001543,K-XJJT,226,21.2,-9.67,-0.171639,,,
10000003,30000316,PX5-LR,10.1,90.9,162.00,-0.171644,,,
10000047,30003731,XHQ-7V,-122,56.4,-112.00,-0.17165,,,
10000023,30002042,KU5R-W,-309,47.3,229.00,-0.171683,,,
10000056,30004439,U-JJEW,38.9,-5.51,-351.00,-0.172083,,,
10000003,30000223,H-UCD1,-57.5,94.1,164.00,-0.172229,,,
10000011,30000980,EOE3-N,73,47.4,-71.70,-0.172362,,,
10000041,30003287,T22-QI,-279,-1.25,38.30,-0.172372,,,
10000039,30003107,JAUD-V,-91.1,21.7,-375.00,-0.172429,,,
10000023,30002014,DP-1YE,-235,94.4,230.00,-0.172616,,,
10000047,30003754,2-TEGJ,-125,38.6,-171.00,-0.172616,,,
10000021,30001758,YQM-P1,300,-48.6,33.00,-0.172637,,,
10000061,30004849,16AM-3,70.2,-3.06,-301.00,-0.17265,,,
10000021,30001752,I-HRX3,295,-42.8,16.00,-0.172655,,,
10000015,30001305,QHJ-FW,-135,105,343.00,-0.172758,,,
10000003,30000208,LZ-6SU,-68.2,102,161.00,-0.172783,,,
10000066,30005094,AY9X-Q,191,74.9,77.90,-0.172806,,,
10000027,30002357,3IK-7O,105,90.6,17.10,-0.173151,,,
10000023,30002011,3V8-LJ,-236,91.3,225.00,-0.173264,,,
10000047,30003756,AY-24I,-124,41.7,-167.00,-0.173558,,,
10000066,30005179,L5Y4-M,247,-9.89,44.50,-0.174127,,,
10000015,30001287,0-BFTQ,-143,114,290.00,-0.174388,,,
10000015,30001339,6UQ-4U,-140,135,355.00,-0.174515,,,
10000023,30001990,93PI-4,-263,87.8,195.00,-0.174663,,,
10000013,30001072,ZT-L3S,186,75,135.00,-0.174952,,,
10000047,30003704,9-F0B2,-117,71.8,-113.00,-0.174969,,,
10000015,30001326,Q-7SUI,-139,97.9,333.00,-0.175048,,,
10000023,30001975,12YA-2,-238,109,233.00,-0.175103,,,
10000034,30002820,N-JK02,144,43.7,102.00,-0.175929,,,
10000066,30005139,2-YO2K,209,37.7,97.40,-0.176489,,,
10000009,30000738,PT-21C,163,29.3,-120.00,-0.176723,,,
10000034,30002877,I2D3-5,113,46,85.90,-0.176816,,,
10000056,30004443,H65-HE,20.4,-17.3,-371.00,-0.177032,,,
10000021,30001753,XUPK-Z,279,-27.9,-0.79,-0.177313,,,
10000040,30003187,DGDT-3,195,80.1,99.50,-0.177547,,,
10000060,30004719,YZ9-F6,-401,52.5,-247.00,-0.177757,,,
10000056,30004444,BJ-ZFD,23.2,-23.1,-376.00,-0.178222,,,
10000034,30002847,L-GY1B,139,50.1,97.40,-0.178506,,,
10000013,30001087,F-WZYG,157,83.4,112.00,-0.178608,,,
10000047,30003743,08Z-JJ,-128,52.4,-180.00,-0.17862,,,
10000009,30000736,KDG-TA,150,31.8,-127.00,-0.179147,,,
10000023,30001998,WW-KGD,-249,108,222.00,-0.179159,,,
10000005,30000515,SY-UWN,59.8,-38.2,-217.00,-0.179213,,,
10000015,30001290,6NJ8-V,-154,96.5,312.00,-0.179321,,,
10000023,30001969,KI-TL0,-215,115,238.00,-0.179452,,,
10000008,30000695,F2-NXA,37.4,25.4,-167.00,-0.179863,,,
10000013,30001074,Z-DDVJ,190,73.3,124.00,-0.179951,,,
10000066,30005092,A9-F18,202,57.9,98.90,-0.180007,,,
10000006,30000542,8-OZU1,135,7.6,-142.00,-0.180334,,,
10000047,30003715,T-RPFU,-124,50.5,-168.00,-0.180574,,,
10000015,30001270,1-Y6KI,-148,118,275.00,-0.180591,,,
10000018,30001575,H4X-0I,257,0.921,40.90,-0.180642,,,
10000014,30001240,KH0Z-0,-127,1.16,-245.00,-0.180914,,,
10000061,30004808,3L3N-X,-18.2,17.2,-256.00,-0.1811,,,
10000008,30000673,RNM-Y6,37.1,26.4,-116.00,-0.181347,,,
10000023,30002010,R6XN-9,-235,89.4,222.00,-0.18139,,,
10000059,30004688,1DDR-X,-93.4,-41.2,-476.00,-0.181395,,,
10000013,30001092,63-7Q6,179,80.3,46.10,-0.1815,,,
10000013,30001138,RXTY-4,208,72.5,116.00,-0.181599,,,
10000023,30002000,M-YCD4,-256,104,214.00,-0.181622,,,
10000025,30002111,SPBS-6,8.81,8.24,-230.00,-0.18178,,,
10000013,30001144,8C-VE3,160,84.1,84.40,-0.182605,,,
10000025,30002125,78TS-Q,-8.9,14.2,-196.00,-0.182808,,,
10000040,30003262,PND-SI,245,75.2,128.00,-0.18282,,,
10000013,30001133,ZO-YJZ,192,71.1,115.00,-0.182833,,,
10000039,30003100,A-CJGE,-121,13.7,-363.00,-0.183121,,,
10000013,30001152,UW-6MW,210,59.1,82.60,-0.183174,,,
10000018,30001577,R-RE2B,254,-6.79,41.70,-0.183519,,,
10000066,30005101,FLK-LJ,243,25.4,46.90,-0.183533,,,
10000034,30002823,1-KCSA,145,30,120.00,-0.183564,,,
10000057,30004547,VBFC-8,-439,17.7,98.20,-0.183635,,,
10000059,30004669,ARBX-9,-75.4,-29.9,-463.00,-0.18409,,,
10000041,30003327,BMNV-P,-312,24,94.50,-0.184234,,,
10000021,30001800,J7X-VN,251,-12.8,27.20,-0.184311,,,
10000034,30002837,QZX-L9,143,69.7,60.90,-0.184515,,,
10000009,30000805,RD-FWY,144,11.1,-100.00,-0.184985,,,
10000050,30003976,C-9RRR,-336,73.5,-222.00,-0.185171,,,
10000012,30001035,EQX-AE,38.7,-12.2,-165.00,-0.18526,,,
10000023,30001973,XI-VUF,-219,114,238.00,-0.185448,,,
10000013,30001102,R-RMDH,164,74.4,69.60,-0.185453,,,
10000063,30004936,VYO-68,-404,84.3,-387.00,-0.185576,,,
10000025,30002117,Z8-81T,-26.8,2.4,-198.00,-0.185621,,,
10000066,30005116,H-FOYG,206,55,90.10,-0.185876,,,
10000018,30001531,GZM-KB,200,59.5,-20.50,-0.185919,,,
10000022,30001958,XFBE-T,-220,79.6,-286.00,-0.185926,,,
10000013,30001098,SH-YZY,157,65.3,63.30,-0.186043,,,
10000022,30001922,ZH-KEV,-216,55.6,-304.00,-0.186279,,,
10000061,30004852,DZ6-I5,73.8,-7.95,-316.00,-0.186328,,,
10000023,30001986,O-N8XZ,-248,78.1,201.00,-0.186457,,,
10000006,30000604,XEN7-0,94.9,27.4,-185.00,-0.186493,,,
10000039,30003137,P-3XVV,-85.1,-4.8,-427.00,-0.186493,,,
10000061,30004807,UALX-3,-11,11.3,-254.00,-0.186762,,,
10000027,30002290,PXE-RG,150,52.9,87.90,-0.18678,,,
10000022,30001898,U2-BJ2,-185,39,-313.00,-0.186863,,,
10000047,30003734,Y9-MDG,-132,36.8,-99.10,-0.188735,,,
10000003,30000271,97-M96,-52.6,120,170.00,-0.188873,,,
10000023,30001972,5-9WNU,-228,125,231.00,-0.1889,,,
10000017,30001479,M-FDTD,29.8,62,193.00,-0.189016,,,
10000023,30001966,UR-E6D,-212,97.6,242.00,-0.189047,,,
10000061,30004867,F-ZBO0,93.6,-21.6,-332.00,-0.189299,,,
10000050,30004010,M1BZ-2,-357,38.3,-261.00,-0.189675,,,
10000014,30001230,J6QB-P,-98.8,43.9,-141.00,-0.189852,,,
10000022,30001954,A-DZA8,-213,92.2,-272.00,-0.190341,,,
10000050,30003981,UYU-VV,-333,51.1,-237.00,-0.190416,,,
10000015,30001291,Y-4CFK,-166,92,312.00,-0.190475,,,
10000066,30005165,49V-E4,223,39.4,117.00,-0.190698,,,
10000015,30001307,EIV-1W,-138,102,348.00,-0.190758,,,
10000003,30000312,8-TFDX,3.99,88.6,175.00,-0.190766,,,
10000009,30000815,ROJ-B0,195,-2.81,-152.00,-0.190917,,,
10000003,30000279,F-D49D,-28.6,104,145.00,-0.190938,,,
10000055,30004316,KMC-WI,-111,99.7,355.00,-0.191126,,,
10000055,30004311,DCI7-7,-132,91.7,354.00,-0.191398,,,
10000027,30002378,DYPL-6,156,60,33.00,-0.191535,,,
10000007,30000633,M53-1V,255,8.37,-92.90,-0.192103,,,
10000008,30000691,AH8-Q7,42.4,23.4,-161.00,-0.192431,,,
10000061,30004841,CCE-0J,34.3,-3.23,-289.00,-0.192628,,,
10000011,30000978,PUZ-IO,81.6,36.2,-75.80,-0.192658,,,
10000007,30000615,LMM7-L,223,1.38,-103.00,-0.193262,,,
10000007,30000612,E1W-TB,215,2.83,-98.70,-0.193337,,,
10000010,30000850,FY0W-N,-158,77.3,200.00,-0.193451,,,
10000056,30004424,O9V-R7,17.6,-17.5,-367.00,-0.193685,,,
10000066,30005140,M-SG47,211,37.3,94.40,-0.193763,,,
10000023,30002015,4-ABS8,-231,98.1,237.00,-0.194327,,,
10000059,30004675,5AQ-5H,-85,-39.1,-463.00,-0.19434,,,
10000011,30000930,V-2GYS,37.7,31.6,-80.70,-0.194359,,,
10000047,30003741,S9X-AX,-125,54.7,-180.00,-0.194448,,,
10000018,30001529,B9EA-G,230,40.2,-22.70,-0.194869,,,
10000013,30001097,Z-EKCY,152,63.3,63.70,-0.19489,,,
10000022,30001914,I-ME3L,-188,28.3,-312.00,-0.195234,,,
10000062,30004894,XPUM-L,85.9,-42.6,-376.00,-0.195378,,,
10000041,30003301,97X-CH,-287,29.3,46.00,-0.195581,,,
10000006,30000587,A-4JOO,122,19,-156.00,-0.196029,,,
10000006,30000539,MLQ-O9,132,15.1,-145.00,-0.196437,,,
10000061,30004821,FE-6YQ,22.9,23.2,-267.00,-0.196768,,,
10000018,30001532,5LAJ-8,230,44.2,-26.70,-0.196861,,,
10000027,30002356,HV-EAP,105,87.4,28.10,-0.196974,,,
10000007,30000634,E5T-CS,265,1.96,-94.20,-0.197199,,,
10000034,30002834,AU2V-J,138,71,56.70,-0.197446,,,
10000066,30005098,AK-L0Z,203,39.6,92.00,-0.197582,,,
10000066,30005110,5ZU-VG,222,38.5,136.00,-0.197647,,,
10000009,30000751,W-6GBI,178,-15.9,-138.00,-0.197772,,,
10000066,30005102,0FG-KS,244,28.7,54.20,-0.197789,,,
10000013,30001091,Z0H2-4,187,76.5,49.80,-0.198104,,,
10000066,30005090,H-HGGJ,198,61.2,98.40,-0.198199,,,
10000050,30004017,K4-RFZ,-423,27.6,-252.00,-0.198216,,,
10000045,30003637,U-O2DA,-63.1,32.3,424.00,-0.198229,,,
10000056,30004428,Y-YGMW,34,8.27,-358.00,-0.198254,,,
10000023,30001968,D7T-C0,-205,106,231.00,-0.198677,,,
10000040,30003189,83-YGI,198,75,97.20,-0.198716,,,
10000041,30003288,X-PYH5,-284,1.74,39.60,-0.198846,,,
10000003,30000300,LS9B-9,-13.8,79.6,156.00,-0.19893,,,
10000021,30001755,WK2F-Y,296,-46.9,31.90,-0.199044,,,
10000041,30003308,I-YGGI,-300,50.4,25.50,-0.199044,,,
10000018,30001538,OTJ-4W,205,67.2,0.68,-0.19917,,,
10000034,30002849,LE-67X,140,51,101.00,-0.199186,,,
10000006,30000530,YHEN-G,121,-7.52,-154.00,-0.199527,,,
10000040,30003201,ORB4-J,237,36.8,151.00,-0.199528,,,
10000005,30000443,MD-0AW,121,-11.1,-192.00,-0.199543,,,
10000066,30005115,5T-A3D,224,41.2,142.00,-0.199714,,,
10000056,30004449,M-CMLV,22,-27.8,-379.00,-0.199961,,,
10000059,30004670,5-CSE3,-82.3,-35.2,-461.00,-0.200503,,,
10000047,30003730,B-WPLZ,-128,37.2,-97.80,-0.200593,,,
10000009,30000749,4DS-OI,158,-13.4,-134.00,-0.200635,,,
10000040,30003251,0PU2-R,204,91.4,65.80,-0.200868,,,
10000059,30004700,LD-2VL,-135,-48.5,-477.00,-0.200935,,,
10000005,30000517,X-31TE,66.7,-39.4,-217.00,-0.201282,,,
10000005,30000520,I-9GI1,49.5,-31.3,-221.00,-0.201412,,,
10000023,30002043,H1-J33,-320,33.7,230.00,-0.201528,,,
10000005,30000442,5J4K-9,132,-8.85,-188.00,-0.201572,,,
10000059,30004668,33-JRO,-81.2,-22.5,-460.00,-0.202167,,,
10000008,30000708,JLO-Z3,83.3,-6.63,-99.50,-0.20247,,,
10000012,30001034,CVY-UC,35.1,-2.57,-166.00,-0.202599,,,
10000013,30001099,O7-RFZ,163,65.8,56.60,-0.202827,,,
10000056,30004461,M2GJ-X,29.7,-40.5,-412.00,-0.203118,,,
10000050,30003969,K-B8DK,-328,87.2,-216.00,-0.203238,,,
10000029,30002421,MR4-MY,-40.5,77.3,141.00,-0.203418,,,
10000003,30000292,2DWM-2,-53,104,170.00,-0.204039,,,
10000060,30004720,0N-3RO,-401,45,-250.00,-0.204129,,,
10000025,30002120,H-RXNZ,-30.7,-3.59,-197.00,-0.204139,,,
10000029,30002452,KR-V6G,-46.7,87.4,139.00,-0.204148,,,
10000006,30000535,384-IN,120,-5.22,-151.00,-0.204379,,,
10000058,30004596,00GD-D,-435,37.6,42.40,-0.204488,,,
10000010,30000851,MJI3-8,-163,79.7,197.00,-0.204502,,,
10000010,30000886,S8-NSQ,-171,114,221.00,-0.204552,,,
10000047,30003703,G-5EN2,-114,76.4,-109.00,-0.204593,,,
10000009,30000795,4CJ-AC,110,-16.7,-140.00,-0.204916,,,
10000005,30000444,H-FGJO,128,-9.34,-201.00,-0.205113,,,
10000034,30002861,G4-QU6,118,51.7,92.70,-0.205204,,,
10000014,30001205,CB4-Q2,-87.5,21.6,-153.00,-0.205272,,,
10000031,30002589,9I-SRF,-45.4,5.14,-336.00,-0.205818,,,
10000022,30001961,0T-LIB,-219,71.7,-291.00,-0.206225,,,
10000045,30003621,I1-BE8,-98.1,46.1,428.00,-0.206305,,,
10000010,30000852,A-DDGY,-160,99.5,225.00,-0.206354,,,
10000058,30004615,HMF-9D,-462,10.5,-24.60,-0.206419,,,
10000057,30004516,RTX0-S,-393,34.7,81.30,-0.206499,,,
10000023,30002047,UI-8ZE,-330,27.9,230.00,-0.206598,,,
10000008,30000693,U6K-RG,33.5,25,-179.00,-0.206648,,,
10000055,30004350,YG-82V,-159,87.3,414.00,-0.206666,,,
10000045,30003626,RKE-CP,-44.8,89.9,415.00,-0.206668,,,
10000014,30001158,SV5-8N,-94.2,23.7,-202.00,-0.206793,,,
10000066,30005160,B-7LYC,223,43.3,118.00,-0.206962,,,
10000027,30002283,2G-VDP,132,63.2,33.30,-0.20697,,,
10000055,30004376,KJ-QWL,-96.8,67.8,455.00,-0.207066,,,
10000029,30002426,Roua,-31.8,69.4,139.00,-0.207205,,,
10000039,30003125,A1-AUH,-82.2,-3.85,-418.00,-0.207343,,,
10000023,30001989,L-TS8S,-238,87.7,215.00,-0.207359,,,
10000008,30000733,3S-6VU,54.4,30,-135.00,-0.207432,,,
10000015,30001276,6W-HRH,-161,115,303.00,-0.207624,,,
10000029,30002451,NQ-9IH,-45.1,81.5,138.00,-0.2079,,,
10000017,30001454,Z-FYJR,-10.5,74.7,233.00,-0.207943,,,
10000040,30003255,LA2-KV,228,74,109.00,-0.208036,,,
10000003,30000283,E-SCTX,-14.2,64.6,144.00,-0.208451,,,
10000022,30001956,Z-6YQC,-216,86.5,-276.00,-0.208636,,,
10000010,30000876,3G-LHB,-151,123,234.00,-0.208766,,,
10000014,30001198,GE-8JV,-74.4,6.11,-245.00,-0.209423,,,
10000010,30000849,V0DF-2,-155,83,201.00,-0.209449,,,
10000023,30002008,OE-9UF,-223,80.3,214.00,-0.209479,,,
10000022,30001924,RPS-0K,-185,74.2,-297.00,-0.209691,,,
10000029,30002492,N-HK93,-9.26,102,95.00,-0.209959,,,
10000047,30003712,MH9C-S,-120,35.4,-176.00,-0.210055,,,
10000059,30004698,KU3-BB,-118,-0.797,-471.00,-0.210137,,,
10000005,30000502,E-1XVP,82,-40.1,-205.00,-0.210391,,,
10000040,30003198,0-QP56,233,36.9,148.00,-0.210439,,,
10000031,30002586,Y-JKJ8,-38.2,11.9,-322.00,-0.210669,,,
10000010,30000859,GKP-YT,-161,94.9,216.00,-0.210674,,,
10000060,30004749,Q-JQSG,-455,52.8,-233.00,-0.210774,,,
10000039,30003153,MS2-V8,-59.5,-44.6,-465.00,-0.211207,,,
10000023,30002007,2-6TGQ,-226,106,229.00,-0.211345,,,
10000009,30000771,8G-2FP,129,-3.14,-122.00,-0.211361,,,
10000045,30003648,6OYQ-Z,-71.6,67.3,439.00,-0.211445,,,
10000045,30003619,ZJ-QOO,-100,55.1,424.00,-0.212343,,,
10000023,30002002,R-2R0G,-255,107,211.00,-0.212525,,,
10000017,30001509,HGB-C6,-16.1,87.2,272.00,-0.212647,,,
10000014,30001241,5-N2EY,-127,10.8,-237.00,-0.213177,,,
10000029,30002483,CFYY-J,14.8,83.3,101.00,-0.213251,,,
10000031,30002593,68FT-6,-39.9,7.49,-346.00,-0.213378,,,
10000025,30002146,DW-N2S,8.63,12.7,-216.00,-0.213712,,,
10000009,30000782,3U-48K,124,-5.69,-141.00,-0.213716,,,
10000005,30000486,EDQG-L,104,-3.26,-210.00,-0.21422,,,
10000009,30000781,0UBC-R,121,-10.2,-138.00,-0.214357,,,
10000003,30000214,HE-V4V,-62.1,106,169.00,-0.214403,,,
10000040,30003199,GTQ-C9,234,39.1,153.00,-0.215214,,,
10000014,30001200,3GD6-8,-85.6,3.1,-249.00,-0.215252,,,
10000010,30000860,AW1-2I,-156,108,233.00,-0.215425,,,
10000034,30002826,F48K-D,149,22.9,125.00,-0.215479,,,
10000009,30000739,Z182-R,147,30.2,-124.00,-0.21555,,,
10000006,30000531,E-JCUS,117,-9.95,-157.00,-0.215627,,,
10000014,30001232,7MD-S1,-120,53.4,-167.00,-0.215806,,,
10000058,30004588,D2AH-Z,-439,50.9,49.40,-0.216137,,,
10000008,30000662,JMH-PT,51.8,8.71,-151.00,-0.216491,,,
10000011,30000977,P7UZ-T,73.3,36.4,-76.10,-0.216504,,,
10000040,30003195,T-HMWP,224,69.3,100.00,-0.216697,,,
10000053,30004218,SBEN-Q,288,82.1,252.00,-0.216839,,,
10000017,30001507,LH-J8H,-8.45,94.5,255.00,-0.217057,,,
10000013,30001100,CLW-SI,165,66.6,63.70,-0.217095,,,
10000023,30002006,JE-D5U,-221,88.4,220.00,-0.217207,,,
10000005,30000440,0-W778,129,-12.6,-187.00,-0.217466,,,
10000014,30001207,WJ-9YO,-91.4,24.7,-152.00,-0.217576,,,
10000003,30000284,S6QX-N,-7.62,56.5,143.00,-0.217691,,,
10000050,30004022,9SBB-9,-300,77.1,-237.00,-0.217787,,,
10000039,30003178,YRV-MZ,-75.7,-22,-475.00,-0.217867,,,
10000025,30002114,LN-56V,13.1,7.11,-233.00,-0.218239,,,
10000063,30004945,G-C8QO,-392,87.4,-376.00,-0.218294,,,
10000010,30000848,M-OEE8,-148,79.8,201.00,-0.218329,,,
10000061,30004868,3Q1T-O,97,-26.2,-328.00,-0.218379,,,
10000045,30003646,Z-LO6I,-69,70.7,436.00,-0.218387,,,
10000003,30000222,0-R5TS,-67.2,98.2,168.00,-0.218627,,,
10000003,30000308,Y5J-EU,-8.14,79.3,181.00,-0.218753,,,
10000040,30003197,MTGF-2,229,35.8,146.00,-0.218845,,,
10000040,30003261,H-MHWF,247,67.4,134.00,-0.219148,,,
10000025,30002127,CJNF-J,-4.38,13.3,-196.00,-0.219211,,,
10000041,30003330,0LTQ-C,-317,34.7,102.00,-0.219249,,,
10000058,30004608,6VDT-H,-435,15.4,-4.95,-0.219455,,,
10000061,30004865,5-NZNW,110,-58.1,-337.00,-0.220235,,,
10000009,30000780,RERZ-L,130,1.39,-135.00,-0.220318,,,
10000061,30004839,JI1-SY,33.8,8.1,-284.00,-0.220373,,,
10000045,30003650,A-1IJ9,-40.2,106,413.00,-0.221173,,,
10000022,30001850,57M7-W,-130,55.5,-264.00,-0.221738,,,
